name,arm,seed,split,role,alpha,predictor,scope,metric,value,lower,upper,represented_classes,condition_class_support,classes,global_groups
MLP16_seed_456,MLP16,456,validation,direct,1.0,deployed,condition:3,macro_f1,0.3,0.0,0.5555555555555555,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
MLP16_seed_456,MLP16,456,validation,direct,1.0,deployed,source,ce,1.0316243429978689,0.8311754051844279,1.3095425909757614,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed_456,MLP16,456,validation,direct,1.0,deployed,source,brier,0.6303631672716996,0.512411518977686,0.7932295918842073,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed_456,MLP16,456,validation,direct,1.0,deployed,source,accuracy,0.4000000000000001,0.0,0.8000000000000002,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
MLP16_seed_456,MLP16,456,validation,direct,1.0,deployed,source,macro_f1,0.3,0.0,0.5555555555555555,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:0,ce,0.9444205228239297,0.5253420321643352,1.363499013483524,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:0,brier,0.5778756417752451,0.292995937746708,0.8627553458037822,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:2,ce,0.9548910392075778,0.5342356546223164,1.375546423792839,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:2,brier,0.5837218917084102,0.30500222015757067,0.8624415632592497,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:3,ce,0.9458360236883163,0.5446419551968574,1.3470300921797753,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:3,brier,0.5679523575592972,0.301079939883412,0.8348247752351824,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,source,ce,0.9483825285732745,0.5347398806611697,1.3620251764853795,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,source,brier,0.5765166303476508,0.29969269926256353,0.8533405614327382,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,candidate,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:0,ce,0.9444205228239297,0.5253420321643352,1.363499013483524,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:0,brier,0.5778756417752451,0.292995937746708,0.8627553458037822,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:2,ce,0.9548910392075778,0.5342356546223164,1.375546423792839,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:2,brier,0.5837218917084102,0.30500222015757067,0.8624415632592497,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:3,ce,0.9458360236883163,0.5446419551968574,1.3470300921797753,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:3,brier,0.5679523575592972,0.301079939883412,0.8348247752351824,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,source,ce,0.9483825285732745,0.5347398806611697,1.3620251764853795,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,source,brier,0.5765166303476508,0.29969269926256353,0.8533405614327382,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_42,O,42,validation,direct,1.0,deployed,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:0,ce,0.9403129549324512,0.5905509990453719,1.2900749108195304,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:0,brier,0.5780152744890946,0.34012897060749864,0.8159015783706906,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:2,ce,0.9434953674674034,0.5901192870736122,1.2968714478611947,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:2,brier,0.5785032593186857,0.3437014892846231,0.8133050293527482,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:3,ce,0.9447387976944446,0.6195607078075408,1.2699168875813485,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:3,brier,0.5760993552478954,0.3634223546758796,0.7887763558199111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,source,ce,0.9428490400314331,0.6000769979755084,1.285621082087358,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,source,brier,0.5775392963518918,0.34908427152266713,0.8059943211811166,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,candidate,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:0,ce,0.9403129549324512,0.5905509990453719,1.2900749108195304,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:0,brier,0.5780152744890946,0.34012897060749864,0.8159015783706906,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:2,ce,0.9434953674674034,0.5901192870736122,1.2968714478611947,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:2,brier,0.5785032593186857,0.3437014892846231,0.8133050293527482,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:3,ce,0.9447387976944446,0.6195607078075408,1.2699168875813485,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:3,brier,0.5760993552478954,0.3634223546758796,0.7887763558199111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,source,ce,0.9428490400314331,0.6000769979755084,1.285621082087358,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,source,brier,0.5775392963518918,0.34908427152266713,0.8059943211811166,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_123,O,123,validation,direct,1.0,deployed,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:0,ce,0.872944663502276,0.3488147632032633,1.5782268345355988,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:0,brier,0.5282528904518441,0.1770684177029495,0.9175080943397065,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:2,ce,0.8872877224162222,0.3602600959688425,1.575750510543585,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:2,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:3,ce,0.875391955152154,0.35000094667077064,1.5240177603065967,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:3,brier,0.5336687588323301,0.1732529292403511,0.9020899397832111,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,source,ce,0.8785414470235507,0.3530252686142921,1.5593317017952601,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,source,brier,0.5343757163005584,0.17923324671974514,0.9124221157898257,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,raw,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:0,ce,0.945653548836708,0.5791145893931389,1.3121925082802772,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:0,brier,0.5713641231368414,0.3218270067304646,0.8209012395432179,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:2,ce,0.9490217719972135,0.5785798457264899,1.3194636982679366,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:2,brier,0.5720486158493435,0.32470193756001764,0.8193952941386694,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:3,ce,0.9549599465727805,0.6094316905736924,1.300488202571869,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:3,brier,0.5744063684437617,0.3480889159878066,0.8007238208997165,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,condition:3,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,source,ce,0.9498784224689008,0.5890420418977738,1.3107148030400275,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,source,brier,0.5726063691433155,0.3315392867594296,0.8136734515272014,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,source,accuracy,0.6,0.20000000000000004,1.0,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,candidate,source,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2], ""2"": [0, 1, 2], ""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:0,ce,0.945653548836708,0.5791145893931389,1.3121925082802772,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:0,brier,0.5713641231368414,0.3218270067304646,0.8209012395432179,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:0,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:0,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""0"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:2,ce,0.9490217719972135,0.5785798457264899,1.3194636982679366,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:2,brier,0.5720486158493435,0.32470193756001764,0.8193952941386694,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:2,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:2,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,"[0, 1, 2]","{""2"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:3,ce,0.9549599465727805,0.6094316905736924,1.300488202571869,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:3,brier,0.5744063684437617,0.3480889159878066,0.8007238208997165,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
O_seed_456,O,456,validation,direct,1.0,deployed,condition:3,accuracy,0.6,0.2,1.0,"[0, 1, 2]","{""3"": [0, 1, 2]}",3,5
